"sp","x","y"
"reptans",-62.9777778,-5.28
"reptans",-63.0075,-5.4119444
"reptans",-63.1413993835449,-4.08500003814697
"reptans",-63.3466666,0.8116667
"reptans",-64.1358,-17.4
"reptans",-64.7114028930664,-3.35417008399963
"reptans",-64.766667,-17.1
"reptans",-64.833333,-3.033333
"reptans",-65.091806,-7.310861
"reptans",-65.6658333,-4.4605556
"reptans",-65.9119,7.0758
"reptans",-66.5,-0.644403
"reptans",-67.08,-0.11
"reptans",-67.0892028808594,-0.130278006196022
"reptans",-67.6667,-11.3333
"reptans",-68.1289,-9.7214
"reptans",-69.916667,-4.25
"reptans",-69.920001,-4.308109
"reptans",-70.25,-12
"reptans",-72.6699981689453,-7.63111019134521
"reptans",-72.6761111,-7.6280556
"reptans",-72.8667,3.8811
"reptans",-74.14,-9.1839
"reptans",-74.70791667,0.200027778
"reptans",-76.08333,-0.86666
"reptans",-76.14936,-0.63631
"reptans",-76.15,-0.9166667
"reptans",-76.1833333,-0.9166667
"reptans",-76.2166667,-0.95
"reptans",-76.2333333,-0.8333333
"reptans",-76.47,-0.7
"reptans",-76.61666,-0.41666
"reptans",-77.01666,-0.5333
"reptans",-77.55777,-0.83055
"reptans",-78.88333,0.71666
"reptans",-79.166,-0.7
"reptans",-79.16666,-0.88333
"reptans",-79.35,-0.58
"reptans",-79.36666,-0.58333
"reptans",-79.73333,0.35
"reptans",-79.88333,0.3
"reptans",-65.28,-7.47
"reptans",-62.9344444444444,-0.768611111111111
"reptans",-47.3016666666667,-1.14888888888889
"reptans",-51.9516666666667,-0.777222222222222
"reptans",-49.9386111111111,-0.985833333333333
"reptans",-45.2508333333333,-3.49194444444444
"tobagensis",-65.46333,-17.07916
"tobagensis",-68.35,-14.42
"tobagensis",-78.93333,-3.8333
"tobagensis",-79.366667,-3.5
"tobagensis",-79.36666,-3.5
"tobagensis",-78.2,-3.01666
"tobagensis",-77.5,-2.66666
"tobagensis",-77.025,-2.433333
"tobagensis",-77.5,-2.38333
"tobagensis",-76.666667,-2.333333
"tobagensis",-76.91666,-2.33333
"tobagensis",-76.66666,-2.33333
"tobagensis",-78.13333,-2.31666
"tobagensis",-77.73333,-2.16666
"tobagensis",-76.96666,-2.08333
"tobagensis",-80,-2
"tobagensis",-76.183333,-1.6667
"tobagensis",-76.18333,-1.666
"tobagensis",-79.32,-1.65
"tobagensis",-77.68333,-1.63333
"tobagensis",-75.66666,-1.6
"tobagensis",-76.7,-1.48333
"tobagensis",-78.1869,-1.4628
"tobagensis",-76.78333,-1.45
"tobagensis",-76.516667,-1.16667
"tobagensis",-76.51666,-1.1666
"tobagensis",-75.78333,-1.08333
"tobagensis",-75.73333,-1.05
"tobagensis",-77.714209,-1.043822
"tobagensis",-75.75,-1.01666
"tobagensis",-76.16666,-1
"tobagensis",-78.9,0.8
"tobagensis",-78.83333,1.05
"tobagensis",-78.63333,1.1666
"tobagensis",-78.683,1.33
"tobagensis",-78.68333,1.3333
"tobagensis",-62.6244,10.6942
"tobagensis",-78.8027,-7.44614
"tobagensis",-76.218669,-6.4433
"tobagensis",-77.57884,-4.46186
"tobagensis",-39.5653,-15.3917
"tobagensis",-39.565278,-15.391667
"tobagensis",-39.341944,-15.173889
"tobagensis",-67.799694,-14.961111
"tobagensis",-39.2028,-14.7703
"tobagensis",-39.202778,-14.770278
"tobagensis",-40.126222,-14.407944
"tobagensis",-39.004722,-14.127222
"tobagensis",-39.716667,-13.6
"tobagensis",-70.76,-13.2269
"tobagensis",-70.76,-13.22416
"tobagensis",-70,-13
"tobagensis",-75.2519,-10.3378
"tobagensis",-75.25194,-10.33777
"tobagensis",-75.57,-10.18
"tobagensis",-75.392222,-10.152222
"tobagensis",-75.490278,-10.119167
"tobagensis",-76.58333,-7.75
"tobagensis",-76.25,-6.416667
"tobagensis",-76.42,-5
"tobagensis",-76.43,-5
"tobagensis",-74.576503,-4.025222
"tobagensis",-77.639083,-3.841533
"tobagensis",-79.762778,-3.644722
"tobagensis",-72.91666,-3.33333
"tobagensis",-72.033333,-3.266667
"tobagensis",-69.995333,-3.068389
"tobagensis",-79.05,-3
"tobagensis",-76.402222,-2.904444
"tobagensis",-69.98264,-2.53894
"tobagensis",-70.185139,-2.521611
"tobagensis",-70.2025,-2.51806
"tobagensis",-72.833333,-2.466667
"tobagensis",-76.366667,-2.4
"tobagensis",-77.5,-2.383333
"tobagensis",-70.814083,-2.060583
"tobagensis",-76.7,-1.816667
"tobagensis",-77.98333,-1.48333
"tobagensis",-77.9917,-1.48
"tobagensis",-76.75,-1.4
"tobagensis",-76.52,-1.2
"tobagensis",-77.615556,-1.069167
"tobagensis",-76.65,1.13333
"tobagensis",-78.633333,1.16667
"tobagensis",-78.6329,1.183323
"tobagensis",-78.633333,1.21667
"tobagensis",-78.633333,1.25
"tobagensis",-78.625,1.25
"tobagensis",-78.641667,1.25
"tobagensis",-78.58,1.3
"tobagensis",-78.583333,1.33333
"tobagensis",-75.6,1.49
"tobagensis",-75.62,1.69
"tobagensis",-70.442167,0.61667
"tobagensis",-76.312778,6.535
"tobagensis",-76.31286,6.53522
"tobagensis",-75.253835,6.9956
"tobagensis",-60,8.166667
"tobagensis",-76.166667,9
"tobagensis",-64.75,10.066667
"tobagensis",-61.116489,10.116553
"tobagensis",-84,10.43
"tobagensis",-84.003611,10.431389
"tobagensis",-68.958,10.567
"tobagensis",-61.3961,10.6386
"tobagensis",-62.716667,10.661111
"tobagensis",-61.196994,10.670353
"tobagensis",-61.16215,10.683258
"tobagensis",-61.25,10.716667
"tobagensis",-61.410722,10.739144
"tobagensis",-61.314444,10.788889
"tobagensis",-60.7364,11.1839
"tobagensis",-60.610875,11.285053
"tobagensis",-70.98591,-5.35846
"tobagensis",-76.87428,-0.34062
"tobagensis",-73.27888,-3.69874
"tobagensis",-61.282503,10.71594
"tobagensis",-60.69668,11.23352
"tobagensis",-66.41665,10.08331
"tobagensis",-75.16666,-10.63333
"tobagensis",-75.56666,-10.18333
"tobagensis",-75.57367,-10.18259
"tobagensis",-77.57166,-4.43361
"tobagensis",-73.41666,-3.88333
"tobagensis",-79.7627778,-3.6447222
"tobagensis",-79.16666,-1.78333
"tobagensis",-77.55777,-0.83055
"tobagensis",-76.43333,-0.5
"tobagensis",-76.43,-0.5
"tobagensis",-79.05,-0.3
"tobagensis",-79.73333,0.35
"tobagensis",-79.75,0.41666
"tobagensis",-79.85,0.61666
"tobagensis",-65.40526,-16.96148
"tobagensis",-76.87429,-0.34061
"tobagensis",-73.45,-3.77
"tobagensis",-76.25,-6.42
"tobagensis",-76.6166667,-0.4166667
"tobagensis",-79.73,0.35
"tobagensis",-79.73333,0.35
"tobagensis",-90.42974,15.66
"tecta",-44.5631,-22.4961
"tecta",-48.8455555555556,-26.3044444444444
"tecta",-49.0877777,-27.0566667
"tecta",-49.0816667,-27.0575
"tecta",-48.8699989318848,-23.9799995422363
"tecta",-44.3199996948242,-22.6800003051758
"tecta",-48.511100769043,-25.6735992431641
"tecta",-42.966433,-22.412325
"tecta",-46.316667,-23.783333
"tecta",-49.092222,-27.048611
"tecta",-47.449167,-24.078611
"tecta",-43.492889,-19.578778
"tecta",-43.429444,-19.415
"tecta",-48.881667,-25.440833
"tecta",-43.237642,-22.938617
"tecta",-39.4953002929688,-15.1913995742798
"tecta",-47.916667,-24.166667
"tecta",-39.4794006347656,-13.686900138855
"tecta",-41.9119444444444,-21.8761111111111
"tecta",-48.535,-27.7241666666667
"tecta",-48.4755555555556,-27.5766666666667
"tecta",-49.1391666666667,-27.0969444444444
"tecta",-49.1180555555556,-27.0069444444444
"tecta",-49.2355555555556,-26.365
"tecta",-49.1527777777778,-26.3016666666667
"tecta",-49.0477777777778,-26.1925
"tecta",-48.475556,-27.576667
"tecta",-49.235583,-26.365
"tecta",-49.047778,-26.1925
"tecta",-48.9316666666667,-26.7986111111111
"tecta",-48.9333333333333,-26.7986111111111
"tecta",-48.972283,-25.876028
"tecta",-48.886889,-25.350694
"tecta",-48.471389,-27.575556
"tecta",-48.549167,-27.735833
"tecta",-41.05,-22.15
"tecta",-49.5483333333333,-27.0411111111111
"tecta",-42.9655990600586,-22.4122009277344
"tecta",-49.1333334,-26.35
"tecta",-44.5608,-22.4956
"tecta",-43.250118,-22.98261
"tecta",-41,-20
"tecta",-52.3424987792969,-31.771900177002
"tecta",-42.935833,-21.387778
"tecta",-42.832778,-21.470278
"tecta",-43.182222,-21.655833
"tecta",-41.720556,-20.406667
"tecta",-44.6191666666667,-22.4294444444444
"tecta",-41.5441666666667,-20.9391666666667
"tecta",-41.3664016723633,-21.0641994476318
"tecta",-41.1128005981445,-20.8488998413086
"tecta",-41.544167,-20.939167
"tecta",-47.5499992370605,-24.7000007629395
"tecta",-48.392222,-24.646389
"tecta",-48.919194,-25.788833
"tecta",-48.9333333,-26.7986111
"tecta",-48.9316667,-26.7986111
"tecta",-49.2731018066406,-25.4277992248535
"tecta",-44.040599822998,-22.9596996307373
"tecta",-39.4081,-15.2028
"tecta",-45.065,-23.539389
"tecta",-39.4143981933594,-15.2632999420166
"tecta",-49.0661010742188,-26.9193992614746
"tecta",-48.593611,-25.672222
"tecta",-49.0377777777778,-26.7766666666667
"tecta",-49.0816666666667,-27.0575
"tecta",-49.0877777777778,-27.0566666666667
"tecta",-49.0872222222222,-26.9572222222222
"tecta",-48.775,-25.325
"tecta",-44.912778,-22.741389
"tecta",-39.523611,-15.15375
"tecta",-48.5746994018555,-25.8827991485596
"tecta",-49.0633010864258,-25.4416999816895
"tecta",-48.3288993835449,-25.3066997528076
"tecta",-49.0553016662598,-25.3055992126465
"tecta",-48.5092010498047,-25.5200004577637
"tecta",-41.735389,-20.396167
"tecta",-50.590131,-25.021592
"tecta",-39.4167,-14.3
"tecta",-41.5358009338379,-20.3458003997803
"tecta",-44.5666666666667,-22.25
"tecta",-44.2344444444444,-23.1508333333333
"tecta",-48.7619444,-27.8788889
"tecta",-49.2313889,-27.1813889
"tecta",-42.25,-22.5
"tecta",-48.834444,-25.476944
"tecta",-40.6002998352051,-19.9356002807617
"tecta",-42.9166666666667,-22.4830555555556
"tecta",-39.3852777777778,-15.1894444444444
"tecta",-41.550556,-20.939444
"tecta",-41.100556,-20.519167
"tecta",-40.506944,-19.936111
"tecta",-44.0950012207031,-22.1494007110596
"tecta",-43.3502998352051,-21.7642002105713
"tecta",-43.23,-22.93
"tecta",-43.18,-22.55
"tecta",-49.0377777,-26.7766667
"tecta",-49.5483333,-27.0411111
"tecta",-42.0333333333333,-20.7666666666667
"tecta",-42.8333333333333,-22.4333333333333
"tecta",-48.6161003112793,-26.1168994903564
"tecta",-44.6194445,-22.4283334
"tecta",-39.5647222222222,-15.3930555555556
"tecta",-42.0293998718262,-20.7331008911133
"tecta",-40.040278,-16.402222
"tecta",-35.836944,-8.070833
"tecta",-35.8405,-8.714
"tecta",-48.67,-25.47
"tecta",-49.1275,-26.8925
"tecta",-41.0836111111111,-20.5161111111111
"tecta",-41.021389,-20.434722
"tecta",-41.021111,-20.434167
"tecta",-39.4958000183105,-15.4191999435425
"tecta",-48.5333334,-24.6666667
"tecta",-39.4080556,-15.2027778
"tecta",-48.6833334,-25.3
"tecta",-48.7118988037109,-25.4286003112793
"tecta",-48.557722,-25.833306
"tecta",-48.6930555,-24.5388889
"tecta",-48.6933333333333,-24.5394444444444
"tecta",-42.64735,-22.531489
"tecta",-43.400556,-20.164167
"tecta",-41.088056,-20.520556
"tecta",-41.9119444,-21.8761111
"tecta",-42.5311012268066,-22.2819004058838
"tecta",-41.184700012207,-20.6035995483398
"tecta",-40.4199981689453,-20.2639007568359
"tecta",-39.5647,-15.3931
"tecta",-40.519444,-20.291389
"tecta",-49.2167,-28.5
"tecta",-43.1786003112793,-22.5049991607666
"tecta",-43.4160995483398,-20.377799987793
"tecta",-49.7225,-24.2378
"tecta",-45.9667,-23.3167
"tecta",-39.403056,-15.205556
"tecta",-48.7833333,-25.2166667
"tecta",-40.3078002929688,-20.1285991668701
"tecta",-39.5339012145996,-15.9507999420166
"tecta",-39.4030555555556,-15.2055555555556
"tecta",-42.9656,-22.4122
"tecta",-40.530278,-19.971389
"tecta",-40.553056,-19.9075
"tecta",-48.6458015441895,-26.7693996429443
"tecta",-48.7785987854004,-27.6881008148193
"tecta",-48.9174995422363,-27.0981006622314
"tecta",-48.8549995422363,-26.0266990661621
"tecta",-49.3903007507324,-27.2772006988525
"tecta",-49.2064018249512,-25.5347003936768
"tecta",-42.7297222222222,-22.3858333333333
"tecta",-42.456389,-20.725833
"tecta",-46.7799987792969,-24.1800003051758
"tecta",-45.0699996948242,-23.4300003051758
"tecta",-48.3400001525879,-24
"tecta",-45.4099998474121,-23.7600002288818
"tecta",-41.7383333,-20.3916666
"tecta",-40.0388889,-16.4016667
"tecta",-41.086944,-16.341944
"tecta",-42.94875,-18.018114
"tecta",-41.373528,-19.2585
"tecta",-41.851333,-20.439
"tecta",-48.447222,-24.273611
"tecta",-48.363333,-24.3075
"tecta",-48.419167,-24.2775
"tecta",-44.366111,-22.819444
"tecta",-44.359056,-22.792278
"tecta",-45.119833,-23.311667
"tecta",-45.088667,-23.324222
"tecta",-48.467139,-24.636944
"tecta",-45.708056,-23.711944
"tecta",-41.08625,-20.518944
"tecta",-41.732167,-20.495972
"tecta",-40.038806,-16.401528
"tecta",-41.022222,-20.435222
"tecta",-40.560361,-19.920583
"tecta",-41.8683013916016,-20.4333000183105
"tecta",-43.616389,-19.944667
"tecta",-38.510799407959,-12.9710998535156
"tecta",-47.9199981689453,-24.3799991607666
"tecta",-49.231389,-27.181389
"tecta",-49.934700012207,-29.3649997711182
"tecta",-48.7619444444444,-27.8788888888889
"tecta",-48.7272222222222,-26.055
"tecta",-43.5080986022949,-20.2875003814697
"tecta",-49.4832992553711,-26.7143993377686
"tecta",-43.2075004577637,-22.9027996063232
"tecta",-48.5491981506348,-27.596700668335
"tecta",-43.8278007507324,-22.0891990661621
"tecta",-42.235028,-20.749944
"tecta",-41.735694,-20.394444
"tecta",-49.1391666,-27.0969444
"tecta",-49.14,-26.28
"tecta",-48.535,-27.7241667
"tecta",-48.4755556,-27.5766667
"tecta",-48.7272223,-26.055
"tecta",-49.1527778,-26.3016667
"tecta",-49.0477777,-26.1925
"tecta",-49.1180556,-27.0069444
"tecta",-49.2355555,-26.365
"tecta",-48.3861,-25.5906
"tecta",-41.735278,-20.445833
"tecta",-49.0125,-26.2663889
"tecta",-48.801667,-25.235
"tecta",-48.318889,-25.16
"tecta",-49.0872222,-26.9572222
"tecta",-39.716667,-13.6
"tecta",-48.8456001281738,-26.3043994903564
"tecta",-48.834400177002,-25.476900100708
